month,day,player,year_born,years_played,games_played,field_goals,field_goal_attempts,3point_field_goals,3point_field_goal_attempts,free_throws,free_throw_attempts,offensive_rebounds,steals,blocks,turnovers,personal_fouls,win_shares,field_goal_percent,3point_field_goal_percent,free_throw_percent,minutes_played_per_game,points_per_game,total_rebounds_per_game,assists_per_game,points,minutes_played,total_rebounds,assists,age,city,region,position,college,team_recent,dunkattempts,championship,sex,status,height_default,height_cm,weight_kg,weight_lb
November,3,Bob Hopkins,1934,4,273,854,2168,,,529,695,,,,,642,9.5,0.394,,0.761,18.8,8.2,5.6,0.7,2237,5122,1526,189,80, Jonesboro, Louisiana,Center,Grambling State University,Syracuse Nationals,,no,male,Dead,6-8,203,92,205
November,3,Steve Johnson,1957,10,626,2841,4965,0,4,1663,2622,1193,290,530,1477,2409,26.9,0.572,0,0.634,21.8,11.7,5.5,1.2,7345,13618,3450,777,67, Akron, Ohio,Center,Oregon State,Portland Trail Blazers,,no,male,Alive,6-10,208,106,235
November,3,Jake LaRavia,2001,3,112,268,628,115,314,161,208,130,77,35,127,203,4.1,0.427,0.366,0.774,19.1,7.3,3.4,1.9,839,2295,410,220,23, Pasadena, California,Power Forward,,Sacramento Kings,28,no,male,Alive,6-8,203,106,235
November,3,Ty Lawson,1987,8,551,2496,5424,473,1319,1512,1964,351,636,52,1159,898,42.1,0.46,0.359,0.77,29.2,12.7,2.7,6,6977,16088,1506,3316,37, Clinton, Maryland,Point Guard,UNC,Denver Nuggets,11,no,male,Alive,5-11,180,88,195
November,3,Sean McDermott,1996,1,18,13,33,5,22,8,8,6,2,3,4,8,0.2,0.394,0.227,1,8.8,2.2,1.1,0.2,39,158,19,4,28, Anderson, Indiana,Small Forward,Butler,Memphis Grizzlies,4,no,male,Alive,6-6,198,88,195
November,3,Jeremiah Robinson-Earl,2000,4,168,374,856,134,400,112,141,238,89,36,101,217,5.1,0.437,0.335,0.794,17.4,5.9,4.2,1,1028,3026,736,165,24, Kansas City, Missouri,Power Forward,Villanova,New Orleans Pelicans,44,no,male,Alive,6-9,206,104,230
November,3,Jeremiah Robinson-Earl,2000,4,168,374,856,134,400,112,141,238,89,36,101,217,5.1,0.437,0.335,0.794,17.4,5.9,4.2,1,1028,3026,736,165,24, Kansas City, Missouri,Center,Villanova,New Orleans Pelicans,44,no,male,Alive,6-9,206,104,230
November,3,Wayne See,1923,1,61,113,303,,,94,135,,,,,147,1.6,0.373,,0.696,,5.2,,2.3,5.2,,,2.3,95, Camp Verde, Arizona,Guard,Northern Arizona University,Waterloo Hawks,,no,male,Dead,6-3,190,86,190
November,3,Dick Triptow,1922,2,59,116,422,,,104,143,,,,,112,1.4,0.275,,0.727,,5.7,,1.6,5.7,,,1.6,92, Chicago, Illinois,Guard,DePaul,Baltimore Bullets,,no,male,Dead,6-0,183,77,170
November,3,Dick Triptow,1922,2,59,116,422,,,104,143,,,,,112,1.4,0.275,,0.727,,5.7,,1.6,5.7,,,1.6,92, Chicago, Illinois,Forward,DePaul,Baltimore Bullets,,no,male,Dead,6-0,183,77,170
November,3,George Yardley,1928,7,472,3193,7572,,,2677,3434,,,,,1426,58.5,0.422,,0.78,33.4,19.2,8.9,1.7,9063,15767,4220,815,75, Hollywood, California,Small Forward,Stanford,Fort Wayne Pistons,,no,male,Dead,6-5,196,86,190
November,3,Kym Hampton,1962,3,90,310,688,1,4,219,314,166,94,52,162,268,9,0.451,0.25,0.697,25.2,9.3,5.8,1,840,2264,523,86,62, Louisville, Kentucky,Center,Arizona State,New York Liberty,0,no,female,Alive,6-2,188,95,210
November,3,Natasha Mack,1997,2,44,73,127,0,3,13,21,61,27,47,30,58,2.3,0.575,0,0.619,14.5,3.6,4.6,1,159,637,203,44,27, Lufkin, Texas,Forward,,Phoenix Mercury,0,no,female,Alive,6-3,190,82,182
November,3,Janel McCarville,1982,9,286,887,1808,20,72,421,544,396,293,201,491,597,20.3,0.491,0.278,0.774,21.3,7.7,4.4,1.9,2215,6079,1261,550,42, Stevens Point, Wisconsin,Forward-Center,Minnesota,Minnesota Lynx,0,no,female,Alive,6-2,188,102,225
November,3,Kaleena Mosqueda-Lewis,1993,6,157,297,753,137,407,68,78,35,30,11,128,192,0.4,0.394,0.337,0.872,12.5,5.1,1.1,0.6,799,1968,176,99,31, Anaheim Hills, California,Forward,UConn,Connecticut Sun,0,no,female,Alive,5-11,180,81,180
November,4,Em Bryant,1938,8,566,1501,3665,,,720,1043,,,,,1729,8.6,0.41,,0.69,20.2,6.6,2.8,3,3722,11451,1593,1700,86, Chicago, Illinois,Point Guard,DePaul,New York Knicks,,no,male,Alive,6-1,185,79,175
November,4,Bill Calhoun,1927,7,442,1171,3431,,,1098,1565,,,,,836,18.5,0.341,,0.702,31.9,7.8,4,2.3,3440,8221,1292,1036,97, San Francisco, California,Shooting Guard,City College of San Francisco,Rochester Royals,,yes,male,Dead,6-3,190,81,180
November,4,Bill Calhoun,1927,7,442,1171,3431,,,1098,1565,,,,,836,18.5,0.341,,0.702,31.9,7.8,4,2.3,3440,8221,1292,1036,97, San Francisco, California,Small Forward,City College of San Francisco,Rochester Royals,,yes,male,Dead,6-3,190,81,180
November,4,Jimmy Carruth,1969,1,4,2,3,0,0,1,1,0,0,2,1,4,0,0.667,,1,5.3,1.3,1,0,5,21,4,0,55, El Paso, Texas,Power Forward,Virginia Tech,Milwaukee Bucks,,no,male,Alive,6-10,208,120,265
November,4,Dick Groat,1930,1,26,100,272,,,109,138,,,,,90,2,0.368,,0.79,25.5,11.9,3.3,2.7,309,663,86,69,92, Wilkinsburg, Pennsylvania,Point Guard,Duke,Fort Wayne Pistons,,no,male,Dead,5-11,180,81,180
November,4,Steffond Johnson,1962,1,29,27,64,0,3,20,38,15,9,2,18,55,-0.2,0.422,0,0.526,8.1,2.6,1.5,0.2,74,234,43,5,62, Longview, Texas,Power Forward,,Los Angeles Clippers,,no,male,Alive,6-8,203,108,240
November,4,Tyrese Maxey,2000,5,301,2078,4505,647,1686,955,1109,105,268,99,410,597,25.4,0.461,0.384,0.861,31.7,19.1,3,4.3,6192,10124,949,1386,24, Dallas, Texas,Point Guard,Kentucky,Philadelphia 76ers,55,no,male,Alive,6-2,188,90,200
November,4,Tyrese Maxey,2000,5,301,2078,4505,647,1686,955,1109,105,268,99,410,597,25.4,0.461,0.384,0.861,31.7,19.1,3,4.3,6192,10124,949,1386,24, Dallas, Texas,Shooting Guard,Kentucky,Philadelphia 76ers,55,no,male,Alive,6-2,188,90,200
November,4,Mikki Moore,1975,13,564,1269,2304,2,13,717,965,777,179,306,537,1541,22.5,0.551,0.154,0.743,18.2,5.8,3.9,0.7,3257,10257,2196,409,49, Orangeburg, South Carolina,Center,Nebraska,Detroit Pistons,417,no,male,Alive,6-11,211,102,225
November,4,Mikki Moore,1975,13,564,1269,2304,2,13,717,965,777,179,306,537,1541,22.5,0.551,0.154,0.743,18.2,5.8,3.9,0.7,3257,10257,2196,409,49, Orangeburg, South Carolina,Power Forward,Nebraska,Detroit Pistons,417,no,male,Alive,6-11,211,102,225
November,4,Eric Paschall,1996,3,158,580,1173,95,291,297,392,140,53,25,164,244,5,0.494,0.326,0.758,19.5,9.8,3.2,1.4,1552,3085,509,214,28, North Tarrytown, New York,Power Forward,,Golden State Warriors,105,no,male,Alive,6-6,198,115,255
November,4,Gene Rock,1921,1,11,4,18,,,2,4,,,,,8,0,0.222,,0.5,,0.9,,0,0.9,,,0,80, Carruthers, California,Guard,USC,Chicago Stags,,no,male,Dead,5-9,175,70,155
November,4,Matt Wenstrom,1970,1,11,6,10,0,0,6,10,6,0,2,4,7,0.1,0.6,,0.6,3.4,1.6,1.1,0,18,37,12,0,54, Minneapolis, Minnesota,Center,UNC,Boston Celtics,,no,male,Alive,7-1,216,113,250
November,4,Randy White,1967,5,281,783,1951,27,140,490,693,531,209,127,372,861,1.9,0.401,0.193,0.707,19.2,7.4,4.9,0.6,2083,5382,1366,175,57, Shreveport, Louisiana,Power Forward,Louisiana Tech,Dallas Mavericks,,no,male,Alive,6-8,203,108,240
November,4,Jalen Wilson,2000,2,87,215,537,85,272,105,125,92,33,6,69,148,1.4,0.4,0.313,0.84,21.3,7.1,3.2,1.4,736,2198,328,153,24, Arlington, Texas,Power Forward,Kansas,Brooklyn Nets,0,no,male,Alive,6-8,203,102,225
November,4,Chris Wright,1989,1,3,1,2,0,0,0,0,0,0,0,1,0,0,0.5,,,1.3,0.7,0,0,2,4,0,0,35, Washington, District of Columbia,Shooting Guard,Georgetown,Dallas Mavericks,,no,male,Alive,6-1,185,95,210
November,4,Lorenzen Wright,1975,13,778,2556,5573,2,29,1077,1670,1688,471,572,877,2276,30.5,0.459,0.069,0.645,23.8,8,6.4,0.8,6191,18535,4943,622,34, Memphis, Tennessee,Center,Memphis,Atlanta Hawks,415,no,male,Dead,6-11,211,102,225
November,4,Jill Chapman-Daily,1979,1,19,10,27,0,1,2,3,11,3,2,8,20,-0.1,0.37,0,0.667,6.3,1.2,1.4,0,22,119,26,0,45, Montpelier, Indiana,Center,Indiana,Detroit Shock,0,no,female,Alive,6-4,193,,
November,4,Navonda Moore,1984,2,35,22,73,4,17,21,35,10,7,3,10,39,0,0.301,0.235,0.6,6.1,2,0.9,0.3,69,212,30,9,40, Jackson, Mississippi,Guard,Alabama,Minnesota Lynx,0,no,female,Alive,5-10,178,65,145
November,5,Jordan Bone,1997,2,24,28,74,12,42,0,0,4,3,0,5,17,0.1,0.378,0.286,,10.4,2.8,1.2,1.1,68,249,28,26,27, Nashville, Tennessee,Point Guard,Tennessee,Orlando Magic,0,yes,male,Alive,6-2,188,81,180
November,5,Steve Burtt,1962,4,101,218,512,2,14,146,210,28,49,13,110,195,0,0.426,0.143,0.695,11.1,5.8,0.9,1.2,584,1121,92,123,62, New York, New York,Shooting Guard,Iona College,Washington Bullets,,no,male,Alive,6-2,188,83,185
November,5,James Collins,1973,1,23,21,55,9,20,8,14,7,6,3,8,12,0,0.382,0.45,0.571,4.5,2.6,0.6,0.1,59,103,14,3,51, Jacksonville, Florida,Shooting Guard,Florida State,Los Angeles Clippers,2,no,male,Alive,6-4,193,88,196
November,5,Rod Freeman,1950,1,35,39,103,,,28,41,22,12,1,,42,0,0.379,,0.683,7.6,3,1.5,0.4,106,265,54,14,74,,,Small Forward,Vanderbilt,Philadelphia 76ers,,no,male,Alive,6-7,201,102,225
November,5,Otis Howard,1956,1,14,24,56,,,11,23,18,2,2,7,24,0.2,0.429,,0.478,8.1,4.2,2.9,0.4,59,113,41,5,68, Oak Ridge, Tennessee,Power Forward,Austin Peay State University,Detroit Pistons,,no,male,Alive,6-7,201,99,220
November,5,D.J. Kennedy,1989,1,2,5,12,2,4,0,2,1,2,0,3,7,0,0.417,0.5,0,29.5,6,3.5,1.5,12,59,7,3,35, Pittsburgh, Pennsylvania,Small Forward,St. John's,Cleveland Cavaliers,0,no,male,Alive,6-6,198,97,215
November,5,Trey Lyles,1995,10,615,1694,3841,614,1765,718,963,539,239,222,500,875,20.7,0.441,0.348,0.746,18.4,7.7,4.3,1.1,4774,11486,2715,659,29, Saskatoon, Saskatchewan,Power Forward,Kentucky,Sacramento Kings,180,no,male,Alive,6-9,206,106,234
November,5,Ian Mahinmi,1986,12,618,1201,2254,8,50,799,1305,937,357,443,601,1635,26.1,0.533,0.16,0.612,16.8,5.2,4.4,0.6,3209,10353,2705,357,38, Rouen, France,Center,,Washington Wizards,301,yes,male,Alive,6-11,211,118,262
November,5,O.J. Mayo,1987,8,547,2808,6547,854,2287,1104,1346,285,559,141,1130,1239,21.8,0.429,0.373,0.82,30.9,13.8,3.1,2.9,7574,16919,1706,1607,37, Huntington, West Virginia,Shooting Guard,USC,Memphis Grizzlies,111,no,male,Alive,6-5,196,95,210
November,5,Keith McLeod,1979,4,200,363,1018,59,209,320,400,40,145,27,250,359,1.9,0.357,0.282,0.8,18.6,5.5,1.3,2.7,1105,3723,268,536,45, Canton, Ohio,Point Guard,Bowling Green,Utah Jazz,14,no,male,Alive,6-2,188,85,188
November,5,Larry Moffett,1954,1,20,5,17,,,6,10,10,2,2,8,16,-0.1,0.294,,0.6,5.5,0.8,1.1,0.4,16,110,21,7,70, Mobile, Alabama,Small Forward,UNLV,Houston Rockets,,no,male,Alive,6-8,203,95,210
November,5,Dean Oliver,1978,2,35,24,75,3,19,13,17,8,10,0,21,25,-0.2,0.32,0.158,0.765,6.6,1.8,0.7,1.3,64,232,24,44,46, Quincy, Illinois,Point Guard,Iowa,Golden State Warriors,0,no,male,Alive,5-11,180,81,180
November,5,Julian Phillips,2003,2,84,102,238,39,124,42,60,53,26,18,29,98,0.8,0.429,0.315,0.7,10.9,3.4,1.5,0.4,343,1082,152,35,21, Killeen, Texas,Small Forward,Tennessee,Chicago Bulls,24,no,male,Alive,6-8,203,89,198
November,5,Theo Pinson,1995,5,127,116,363,59,226,55,61,26,34,7,69,100,0.1,0.32,0.261,0.902,8.5,2.7,1.4,1.1,346,1081,179,141,29, Greensboro, North Carolina,Shooting Guard,UNC,Dallas Mavericks,5,no,male,Alive,6-5,196,96,212
November,5,Theo Pinson,1995,5,127,116,363,59,226,55,61,26,34,7,69,100,0.1,0.32,0.261,0.902,8.5,2.7,1.4,1.1,346,1081,179,141,29, Greensboro, North Carolina,Small Forward,UNC,Dallas Mavericks,5,no,male,Alive,6-5,196,96,212
November,5,Fred Sheffield,1923,1,22,29,146,,,16,26,,,,,34,-0.5,0.199,,0.615,,3.4,,0.2,3.4,,,0.2,86, Kaysville, Utah,Forward,Utah,Philadelphia Warriors,,no,male,Dead,6-2,188,74,165
November,5,Jerry Stackhouse,1974,18,970,5386,13182,988,3202,4649,5659,926,869,437,2641,1810,52.4,0.409,0.309,0.822,31.2,16.9,3.2,3.3,16409,30222,3067,3240,50, Kinston, North Carolina,Shooting Guard,UNC,Dallas Mavericks,628,no,male,Alive,6-6,198,98,218
November,5,Jerry Stackhouse,1974,18,970,5386,13182,988,3202,4649,5659,926,869,437,2641,1810,52.4,0.409,0.309,0.822,31.2,16.9,3.2,3.3,16409,30222,3067,3240,50, Kinston, North Carolina,Small Forward,UNC,Dallas Mavericks,628,no,male,Alive,6-6,198,98,218
November,5,Bill Walton,1952,10,468,2552,4900,0,4,1111,1683,1103,380,1034,865,1298,39.3,0.521,,0.66,28.3,13.3,10.5,3.4,6215,13250,4923,1590,71, La Mesa, California,Center,UCLA,San Diego Clippers,,yes,male,Dead,6-11,211,95,210
November,5,Mark West,1960,17,1090,2528,4356,0,4,1203,2117,1785,326,1403,1208,3136,41.9,0.58,0,0.568,18.5,5.7,4.9,0.4,6259,20213,5347,428,64, Petersburg, Virginia,Center,Old Dominion,Phoenix Suns,,no,male,Alive,6-10,208,104,230
November,5,Astou Ndiaye-Diatta,1973,8,163,546,1193,6,25,140,217,215,79,86,258,314,4.3,0.458,0.24,0.645,20.4,7.6,4.2,1,1238,3324,681,158,51, Kaolack, Senegal,Forward,Southern Nazarene University,Seattle Storm,0,no,female,Alive,6-3,190,82,182
November,5,Jamie Redd,1977,3,68,148,375,49,147,78,112,55,38,4,90,171,1.6,0.395,0.333,0.696,17,6.2,2.1,1,423,1158,140,71,47, San Francisco, California,Forward,Washington,Seattle Storm,0,no,female,Alive,6-1,185,74,164
November,6,Bob Carpenter,1917,2,122,321,952,,,295,384,,,,,283,6.9,0.337,,0.768,,7.7,4.1,1.4,7.7,,4.1,1.4,79, Cumby, Texas,Forward,Texas A&M University-Commerce,Fort Wayne Pistons,,no,male,Dead,6-5,196,90,200
November,6,Bob Carpenter,1917,2,122,321,952,,,295,384,,,,,283,6.9,0.337,,0.768,,7.7,4.1,1.4,7.7,,4.1,1.4,79, Cumby, Texas,Center,Texas A&M University-Commerce,Fort Wayne Pistons,,no,male,Dead,6-5,196,90,200
November,6,Charlie Criss,1948,8,418,1315,3045,19,106,885,1065,130,366,21,640,589,13.7,0.432,,0.831,21.4,8.5,1.4,3.2,3534,8960,592,1335,76, Valhalla, New York,Point Guard,New Mexico State,Atlanta Hawks,,no,male,Alive,5-8,173,74,165
November,6,John Holland,1988,2,25,17,59,11,36,9,13,6,7,2,8,10,-0.2,0.288,0.306,0.692,7,2.2,1,0.2,54,175,24,5,36, Bronx, New York,Small Forward,Boston University,Cleveland Cavaliers,2,no,male,Alive,6-5,196,92,205
November,6,Luke Jackson,1981,4,73,84,235,32,89,52,71,27,24,3,49,71,0.2,0.357,0.36,0.732,9.9,3.5,1.2,0.8,252,724,89,58,43, Eugene, Oregon,Small Forward,Oregon,Cleveland Cavaliers,3,no,male,Alive,6-7,201,97,215
November,6,Steve Kuberski,1947,9,568,1254,3005,,,606,790,315,38,28,2,915,11.4,0.417,,0.767,13.9,5.5,3.8,0.6,3114,7897,2146,338,77, Moline, Illinois,Power Forward,Bradley,Boston Celtics,,yes,male,Alive,6-8,203,97,215
November,6,Steve Kuberski,1947,9,568,1254,3005,,,606,790,315,38,28,2,915,11.4,0.417,,0.767,13.9,5.5,3.8,0.6,3114,7897,2146,338,77, Moline, Illinois,Small Forward,Bradley,Boston Celtics,,yes,male,Alive,6-8,203,97,215
November,6,Steve Kuberski,1947,9,568,1254,3005,,,606,790,315,38,28,2,915,11.4,0.417,,0.767,13.9,5.5,3.8,0.6,3114,7897,2146,338,77, Moline, Illinois,Center,Bradley,Boston Celtics,,yes,male,Alive,6-8,203,97,215
November,6,Doron Lamb,1991,2,100,123,323,50,127,49,70,16,24,1,53,106,0.1,0.381,0.394,0.7,12.7,3.5,1,0.8,345,1272,95,75,33, Queens, New York,Shooting Guard,Kentucky,Orlando Magic,0,no,male,Alive,6-4,193,95,210
November,6,Lamar Odom,1979,14,961,4811,10393,664,2126,2495,3599,1821,848,892,2253,2916,77,0.463,0.312,0.693,33.4,13.3,8.4,3.7,12781,32131,8059,3554,45, Jamaica, New York,Power Forward,Rhode Island,Los Angeles Clippers,416,yes,male,Alive,6-10,208,99,220
November,6,Lamar Odom,1979,14,961,4811,10393,664,2126,2495,3599,1821,848,892,2253,2916,77,0.463,0.312,0.693,33.4,13.3,8.4,3.7,12781,32131,8059,3554,45, Jamaica, New York,Small Forward,Rhode Island,Los Angeles Clippers,416,yes,male,Alive,6-10,208,99,220
November,6,Jack Phelan,1925,1,55,87,268,,,52,90,,,,,151,-0.5,0.325,,0.578,,4.1,,1,4.1,,,1,95, Chicago, Illinois,Forward,DePaul,Sheboygan Red Skins,,no,male,Dead,6-5,196,88,195
November,6,Day'Ron Sharpe,2001,4,164,418,764,15,59,165,262,407,65,102,172,325,6.5,0.547,0.254,0.63,13.8,6.2,5.5,1.1,1152,2499,986,200,23, Greenville, North Carolina,Center,UNC,Brooklyn Nets,118,no,male,Alive,6-11,211,120,265
November,6,Day'Ron Sharpe,2001,4,164,418,764,15,59,165,262,407,65,102,172,325,6.5,0.547,0.254,0.63,13.8,6.2,5.5,1.1,1152,2499,986,200,23, Greenville, North Carolina,Power Forward,UNC,Brooklyn Nets,118,no,male,Alive,6-11,211,120,265
November,6,John Tresvant,1939,9,559,1920,4256,,,1278,1843,,,,,1754,24.4,0.451,,0.693,22,9.2,6.3,1.4,5118,12296,3546,806,85, Washington, District of Columbia,Power Forward,Seattle University,Baltimore Bullets,,no,male,Alive,6-7,201,97,215
November,6,Sun Yue,1985,1,10,3,11,0,6,0,0,0,1,1,3,10,-0.1,0.273,0,,2.8,0.6,0,0.2,6,28,0,2,39, Hebei, China,Shooting Guard,,Los Angeles Lakers,0,yes,male,Alive,6-9,206,92,205
November,6,Rebecca Allen,1992,9,216,478,1217,210,578,123,153,120,158,172,164,372,6.1,0.393,0.363,0.804,17.4,6,2.7,0.8,1289,3764,580,169,32, Wangaratta, Australia,Forward-Guard,,Phoenix Mercury,0,no,female,Alive,6-2,188,73,162
November,6,Brittany Brewer,1997,1,5,2,3,0,0,0,0,1,3,4,2,4,0.1,0.667,,,6.6,0.8,1,0,4,33,5,0,27, Abilene, Texas,Forward,Texas Tech,Atlanta Dream,0,no,female,Alive,6-5,196,82,182
November,6,Dearica Hamby,1993,10,322,1237,2588,123,413,682,1016,462,318,80,540,679,19.6,0.478,0.298,0.671,24,10.2,6.1,1.7,3279,7743,1968,544,31, Marietta, Georgia,Forward,Wake Forest,Los Angeles Sparks,0,no,female,Alive,6-3,190,85,189
November,6,Pollyanna Johns Kimbrough,1975,6,134,155,311,0,0,125,200,138,46,33,107,161,4.5,0.498,,0.625,12.9,3.2,2.5,0.5,435,1730,333,64,49, Nassau, Bahamas,Center,Michigan,Houston Comets,0,no,female,Alive,6-3,190,74,165
November,6,Jackie Moore,1979,1,18,16,38,0,1,10,14,9,5,1,14,16,0,0.421,0,0.714,7.1,2.3,1.6,0.2,42,128,29,3,45, Long Beach, California,Center,Cal State Long Beach,Indiana Fever,0,no,female,Alive,6-2,188,,
November,7,Al Attles,1936,11,711,2499,5545,,,1330,2106,,,,,2417,36.5,0.451,,0.632,25.1,8.9,3.5,3.5,6328,17826,2463,2483,87, Newark, New Jersey,Point Guard,North Carolina A&T,San Francisco Warriors,,no,male,Dead,6-0,183,79,175
November,7,Dalano Banton,1999,4,184,453,1107,130,418,184,256,102,102,62,194,198,1.7,0.409,0.311,0.719,14,6.6,2.3,1.9,1286,2726,429,365,25, Toronto, Ontario,Point Guard,Nebraska,Portland Trail Blazers,39,no,male,Alive,6-9,206,92,204
November,7,Greg Dreiling,1962,10,474,375,803,3,9,261,402,287,82,137,250,923,4,0.467,0.333,0.649,8.9,2.1,2.1,0.4,1014,4241,1018,186,62, Wichita, Kansas,Center,,Indiana Pacers,4,yes,male,Alive,7-1,216,113,250
November,7,Kyle Filipowski,2003,1,32,72,151,19,64,27,45,33,19,4,31,61,0.8,0.477,0.297,0.6,18.2,5.9,4.8,1.7,338,889,231,90,21, Middletown, New York,Center,Duke,Utah Jazz,20,no,male,Alive,6-11,211,113,250
November,7,Darnell Jackson,1985,3,138,123,274,4,17,58,90,90,24,11,50,159,1.3,0.449,0.235,0.644,7.5,2.2,1.5,0.2,308,1039,203,26,39, Oklahoma City, Oklahoma,Power Forward,Kansas,Cleveland Cavaliers,27,no,male,Alive,6-9,206,114,253
November,7,Tony Jackson,1942,2,138,659,1759,123,447,749,880,100,,,295,331,10.5,0.375,0.275,0.851,29.6,15.9,5.4,2,2190,4091,741,279,62, Brooklyn, New York,Small Forward,St. John's,Houston Mavericks,,no,male,Dead,6-4,193,90,200
November,7,Tony Jackson,1942,2,138,659,1759,123,447,749,880,100,,,295,331,10.5,0.375,0.275,0.851,29.6,15.9,5.4,2,2190,4091,741,279,62, Brooklyn, New York,Shooting Guard,St. John's,Houston Mavericks,,no,male,Dead,6-4,193,90,200
November,7,Ken Johnson,1962,1,64,113,214,0,0,37,85,90,13,22,59,147,0.8,0.528,,0.435,12.7,4.1,3.8,0.3,263,815,243,19,62, Tuskegee, Alabama,Power Forward,,Portland Trail Blazers,,no,male,Alive,6-8,203,108,240
November,7,Gani Lawal,1988,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,2,0,0,0,0,2,0,0,36, College Park, Georgia,Power Forward,Georgia Tech,Phoenix Suns,,no,male,Alive,6-9,206,106,234
November,7,Jim O'Brien,1951,2,58,103,240,6,30,56,75,58,41,26,81,61,0.4,0.429,0.2,0.747,11.5,4.6,2.4,1.5,268,665,138,87,73, Falls Church, Virginia,Small Forward,Maryland,Memphis Sounds,,yes,male,Alive,6-7,201,90,200
November,7,Rubin Russell,1944,1,26,56,158,4,22,25,41,,,,32,40,-0.3,0.354,0.182,0.61,10.3,5.4,2,0.3,141,269,52,7,80, Fort Worth, Texas,Shooting Guard,,Kentucky Colonels,,no,male,Alive,6-2,188,81,180
November,7,Brook Steppe,1959,5,238,443,945,9,29,402,490,127,105,17,248,334,4.6,0.469,0.31,0.82,12,5.4,1.4,1.2,1297,2858,345,280,65, Chapel Hill, North Carolina,Shooting Guard,Georgia Tech,Portland Trail Blazers,,no,male,Alive,6-5,196,88,195
November,7,Brook Steppe,1959,5,238,443,945,9,29,402,490,127,105,17,248,334,4.6,0.469,0.31,0.82,12,5.4,1.4,1.2,1297,2858,345,280,65, Chapel Hill, North Carolina,Point Guard,Georgia Tech,Portland Trail Blazers,,no,male,Alive,6-5,196,88,195
November,7,Cason Wallace,2003,2,125,351,739,142,363,43,55,100,151,62,75,225,7.4,0.475,0.391,0.782,23.1,7.1,2.7,1.8,937,3060,360,240,21, Dallas, Texas,Shooting Guard,Kentucky,Oklahoma City Thunder,42,no,male,Alive,6-4,193,92,205
November,7,Wayne Yates,1937,1,37,31,105,,,10,22,,,,,72,-0.5,0.295,,0.455,7.1,1.9,2.5,0.4,72,263,94,16,84,,,Center,Memphis,Los Angeles Lakers,,no,male,Dead,6-8,203,106,235
November,7,Heather Butler,1991,1,11,1,9,1,6,3,4,1,0,0,5,7,-0.2,0.111,0.167,0.75,3.5,0.5,0.3,0.3,6,38,3,3,33, Medina, Tennessee,Guard,University of Tennessee at Martin,San Antonio Stars,0,no,female,Alive,5-5,165,58,128
November,7,Kelley Gibson,1976,4,100,55,173,30,88,26,36,17,18,18,49,66,0.5,0.318,0.341,0.722,8.5,1.7,0.8,0.4,166,849,77,37,48, Easton, Maryland,Forward-Guard,Maryland,Houston Comets,0,no,female,Alive,5-9,175,62,137
November,8,Isaac Bonga,1999,4,143,156,361,39,130,88,116,102,73,37,88,238,1.7,0.432,0.3,0.759,13.1,3.1,2.2,0.8,439,1871,320,118,25, Neuwied, Germany,Small Forward,,Washington Wizards,9,yes,male,Alive,6-8,203,81,180
November,8,Isaac Bonga,1999,4,143,156,361,39,130,88,116,102,73,37,88,238,1.7,0.432,0.3,0.759,13.1,3.1,2.2,0.8,439,1871,320,118,25, Neuwied, Germany,Point Guard,,Washington Wizards,9,yes,male,Alive,6-8,203,81,180
November,8,Maurice Evans,1978,9,562,1429,3231,426,1172,463,590,559,294,88,278,956,21.7,0.442,0.363,0.785,19.4,6.7,2.5,0.7,3747,10918,1384,420,46, Wichita, Kansas,Shooting Guard,,Atlanta Hawks,303,no,male,Alive,6-5,196,99,220
November,8,Maurice Evans,1978,9,562,1429,3231,426,1172,463,590,559,294,88,278,956,21.7,0.442,0.363,0.785,19.4,6.7,2.5,0.7,3747,10918,1384,420,46, Wichita, Kansas,Small Forward,,Atlanta Hawks,303,no,male,Alive,6-5,196,99,220
November,8,Kaiser Gates,1996,1,1,0,4,0,2,0,0,0,0,0,0,0,-0.1,0,0,,7,0,1,0,0,7,1,0,28, Atlanta, Georgia,Small Forward,Xavier,New Orleans Pelicans,,no,male,Alive,6-8,203,98,217
November,8,Keyonte George,2003,2,107,494,1263,235,692,279,335,31,62,13,284,147,0.1,0.391,0.34,0.833,28.3,14,3,4.8,1779,3539,390,616,21, Lewisville, Texas,Point Guard,Baylor,Utah Jazz,20,no,male,Alive,6-4,193,83,185
November,8,Keyonte George,2003,2,107,494,1263,235,692,279,335,31,62,13,284,147,0.1,0.391,0.34,0.833,28.3,14,3,4.8,1779,3539,390,616,21, Lewisville, Texas,Shooting Guard,Baylor,Utah Jazz,20,no,male,Alive,6-4,193,83,185
November,8,Jonathan Gibson,1987,2,21,49,118,21,57,21,29,1,8,0,24,26,0,0.415,0.368,0.724,12.9,6.7,1.2,1.4,140,271,25,30,37, West Covina, California,Point Guard,New Mexico State,Boston Celtics,0,no,male,Alive,6-2,188,83,185
November,8,Dan Hester,1948,1,42,97,245,5,12,49,60,83,,,44,82,0.5,0.396,0.417,0.817,13.2,5.9,5.6,0.8,248,555,234,35,74, Mount Vernon, Illinois,Center,,Kentucky Colonels,,no,male,Dead,6-8,203,95,210
